time_days,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cat,S_an,S_Fe2,S_EDTA,S_FeEDTA,X_FeS
0.1703124459025687,0.20627478301203073,5.910638629444116e-09,0.02581724883178181,1.6511502757107588e-05,1.6511502757107588e-05,3.2057505546034676e-05,0.4888605559909359,-2.5720802882278185e-39,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.479372521698795,0.9599999995271489,0.6044509650700925,0.5,0.4099966976994484,0.3079974353995561,0.2005569722004534,2.0000000600000005,0.01,0.01,0.008984785506247261,1.1128563796889833e-07,0.0009998887143620313,1.5325779390700097e-05
0.17249433145269039,0.17933325521207227,4.131561700420539e-09,0.02534163634522935,1.4805223991876955e-05,1.4805223991876955e-05,2.8539038367651933e-05,0.4887176086726735,1.6833615196674527e-38,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4820666744787907,0.9599999996694751,0.6044795018192856,0.5,0.4099970389552015,0.30799771687693034,0.20056411956636655,2.0000000600000005,0.01,0.01,0.008984589473077063,1.112880658219067e-07,0.000999888711934178,1.552181498875285e-05
0.17467621700281208,0.15503615729376422,2.9905606947010875e-09,0.02487425107300434,1.327524906930201e-05,1.327524906930201e-05,2.540664778913737e-05,0.4885746710496203,-1.2860572719930054e-38,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4844963842706216,0.9599999997607551,0.6045075449356192,0.5,0.409997344950186,0.3079979674681767,0.20057126644751913,2.0000000600000005,0.01,0.01,0.008984393444184065,1.1129049370694172e-07,0.0009998887095062927,1.5717846309632853e-05
0.17685810255293377,0.13330484397631534,2.155748472857162e-09,0.024414969136420307,1.1903368028059953e-05,1.1903368028059953e-05,2.261799692254644e-05,0.48843174313905335,-3.7742824667894256e-39,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4866695156023668,0.9599999998275401,0.6045351018518144,0.5,0.4099976193263941,0.30799819056024597,0.20057841284304756,2.0000000600000005,0.01,0.01,0.00898419741956818,1.1129292162174683e-07,0.0009998887070783783,1.5913873353433428e-05
0.17903998810305546,0.11402784367002156,1.49527705817275e-09,0.02396366790405083,1.0673243554702049e-05,1.0673243554702049e-05,2.0135366114057825e-05,0.48828882495676984,2.2191790822946076e-38,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.488597215632996,0.9599999998803782,0.6045621799257563,0.5,0.4099978653512889,0.30799838917071065,0.20058555875216175,2.0000000600000005,0.01,0.01,0.008984001399229348,1.1129534960101505e-07,0.000999888704650399,1.6109896120247886e-05
0.18122187365317716,0.09706507574747543,1.0195970072448866e-09,0.023520225999892837,9.570228261256227e-06,9.570228261256227e-06,1.7925178982499044e-05,0.48814591651724104,-1.126306116919248e-38,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4902934924252507,0.9599999999184323,0.604588786440006,0.5,0.4099980859543476,0.3079985659856812,0.2005927041741381,2.0000000600000005,0.01,0.01,0.00898380538316747,1.1129777764770862e-07,0.0009998887022223523,1.6305914610169563e-05
0.18340375920329885,0.08225377506139915,7.200941370063377e-10,0.02308452331068975,8.581192030569463e-06,8.581192030569463e-06,1.5957553367624987e-05,0.4880030178337559,-6.38950511062126e-39,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4917746224938582,0.9599999999423928,0.604614928601358,0.5,0.40999828376159386,0.3079987233957303,0.20059984910831236,2.0000000600000005,0.01,0.01,0.008983609371382442,1.1130020573997451e-07,0.00099988869979426,1.6501928823291768e-05
0.18516680101039415,0.07173552417632441,5.522923309447033e-10,0.022738031939221807,7.857182698425109e-06,7.857182698425109e-06,1.4526535665553116e-05,0.487887557705507,6.368054730414916e-41,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4928264475823656,0.9599999999558168,0.6046357180836462,0.5,0.40999842856346025,0.3079988378771465,0.2006056221147248,2.0000000600000005,0.01,0.01,0.008983450989951623,1.11302167755991e-07,0.0009998886978322442,1.6660312216125847e-05
0.18692984281748945,0.06240699320975651,4.169805447374558e-10,0.022396453959250537,7.194254808903915e-06,7.194254808903915e-06,1.3223829288815644e-05,0.48777210396121373,-3.8349825203975676e-41,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4937593006790229,0.9599999999666418,0.6046562127624444,0.5,0.40999856114903815,0.3079989420936567,0.2006113948019395,2.0000000600000005,0.01,0.01,0.00898329261131315,1.1130412981047037e-07,0.0009998886958701896,1.6818692816653708e-05
0.18869288462458475,0.05416830194299864,3.0916064885422224e-10,0.022059727823950562,6.587255797346887e-06,6.587255797346887e-06,1.2037931776243727e-05,0.4876566566065236,4.9667004777446986e-42,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4945831698056982,0.9599999999752672,0.6046764163305625,0.5,0.4099986825488404,0.3079990369654577,0.200617167169674,2.0000000600000005,0.01,0.01,0.008983134235466973,1.1130609190438399e-07,0.0009998886939080957,1.6977070624924566e-05
0.19045592643168005,0.04692033893086235,2.307265662025916e-10,0.021727792533459432,6.031467777871324e-06,6.031467777871324e-06,1.095837188775844e-05,0.4875412156467556,2.301281793509995e-42,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.495307966106912,0.959999999981542,0.6046963324479921,0.5,0.4099987937064444,0.30799912333024887,0.2006229392176624,2.0000000600000005,0.01,0.01,0.008982975862413034,1.113080540314536e-07,0.0009998886919459688,1.713544564098766e-05
0.19221896823877535,0.04056663024030488,1.759626672026201e-10,0.02140058763619563,5.5225708122568855e-06,5.5225708122568855e-06,9.97561692169333e-06,0.48742578108692824,-8.476358865511982e-43,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4959433369759674,0.9599999999859232,0.6047159647418279,0.5,0.40999889548583746,0.3079992019506461,0.2006287109456538,2.0000000600000005,0.01,0.01,0.008982817492151287,1.1131001619006374e-07,0.0009998886899838099,1.729381786489222e-05
0.19398201004587065,0.03501487117149027,1.3485073928515733e-10,0.021078053229964692,5.056609222186675e-06,5.056609222186675e-06,9.080988137889317e-06,0.48731035293178787,4.1556396514947187e-44,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4964985128828492,0.9599999999892124,0.6047353168062017,0.5,0.4099989886781555,0.3079992735209489,0.20063448235341083,2.0000000600000005,0.01,0.01,0.008982659124681687,1.1131197838374731e-07,0.0009998886880216165,1.7452187296687462e-05
0.19563853088554356,0.030451516813143013,1.0329006722447561e-10,0.02077920872089269,4.654684808937652e-06,4.654684808937652e-06,8.313647570658709e-06,0.48720190465357416,-1.2485229994640863e-44,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4969548483186843,0.9599999999917369,0.6047532474767461,0.5,0.40999906906303824,0.3079993349081942,0.2006399047673215,2.0000000600000005,0.01,0.01,0.008982510328137428,1.113138220573608e-07,0.0009998886861779428,1.7600985684618312e-05
0.19729505172521647,0.026451927454087976,7.821922730843086e-11,0.020484386191795868,4.284705905737013e-06,4.284705905737013e-06,7.6111417687888805e-06,0.48709346203702136,1.3508567166351574e-44,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4973548072545895,0.9599999999937429,0.6047709368284919,0.5,0.4099991430588188,0.3079993911086584,0.20064532689814912,2.0000000600000005,0.01,0.01,0.008982361534058026,1.1131566576143138e-07,0.0009998886843342388,1.7749781607723804e-05
0.19895157256488938,0.022953772938602228,5.974335161077876e-11,0.020193537284928148,3.944133706037477e-06,3.944133706037477e-06,6.967993640160153e-06,0.4869850250855175,1.717252156561546e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4977046227061381,0.9599999999952208,0.604788387762904,0.5,0.40999921117325866,0.30799944256050865,0.2006507487457243,2.0000000600000005,0.01,0.01,0.008982212742443442,1.1131750949490868e-07,0.0009998886824905055,1.789857506604479e-05
0.2006080934045623,0.019899894644120484,4.630325136428678e-11,0.019906614072675494,3.630631116719135e-06,3.630631116719135e-06,6.379188605723341e-06,0.4868765938023025,6.392872056812538e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4980100105355867,0.9599999999962958,0.6048056031556391,0.5,0.40999927387377655,0.3079994896649115,0.20065617030988508,2.0000000600000005,0.01,0.01,0.008982063953293623,1.1131935325876878e-07,0.0009998886806467412,1.8047366059622083e-05
0.2022646142442352,0.017238298336000452,3.586119017279934e-11,0.019623569057697167,3.342046710398706e-06,3.342046710398706e-06,5.840135470841357e-06,0.486768168190482,8.002170485192194e-46,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4982761701663985,0.9599999999971313,0.6048225858565377,0.5,0.4099993315906578,0.3079995327891622,0.2006615915904761,2.0000000600000005,0.01,0.01,0.008981915166608548,1.1132119705382e-07,0.0009998886788029464,1.8196154588496514e-05
0.2039211350839081,0.014922013479733136,2.73971189618e-11,0.019344355172944257,3.0764000160002096e-06,3.0764000160002096e-06,5.346630796324636e-06,0.4866597482530379,-5.276719770932563e-46,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.498507798652025,0.9599999999978084,0.604839338689623,0.5,0.4099993847199967,0.3079995722695361,0.20066701258734831,2.0000000600000005,0.01,0.01,0.00898176638238816,1.1132304087960365e-07,0.0009998886769591205,1.8344940652708912e-05
0.2057882162007447,0.012672694911515174,2.003453755795227e-11,0.01903418471067881,2.802209608498433e-06,2.802209608498433e-06,4.84019819808166e-06,0.4865375538687275,-1.3682487767204974e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4987327305088467,0.9599999999983975,0.6048579489173589,0.5,0.40999943955807816,0.30799961278414395,0.20067312230656384,2.0000000600000005,0.01,0.01,0.008981598689167796,1.1132511911024333e-07,0.0009998886748808897,1.8512635951303762e-05
0.20765529731758128,0.010755018877781913,1.475200955055004e-11,0.018728755870980173,2.552455170436023e-06,2.552455170436023e-06,4.38172986411204e-06,0.48641536670060753,-1.4345604188834842e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4989244981122198,0.9599999999988199,0.604876274647741,0.5,0.40999948950896586,0.3079996494616107,0.20067923166496987,2.0000000600000005,0.01,0.01,0.00898143099907841,1.1132719737942161e-07,0.0009998886728026207,1.868032811895939e-05
0.20952237843441787,0.009122136028773927,1.1000310642576434e-11,0.01842800322473648,2.3249601253169193e-06,2.3249601253169193e-06,3.966686040867018e-06,0.4862931867524772,-1.5657518881710797e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4990877863971208,0.95999999999912,0.6048943198065156,0.5,0.40999953500797487,0.30799968266511657,0.20068534066237634,2.0000000600000005,0.01,0.01,0.00898126331211994,1.1132927568752706e-07,0.0009998886707243127,1.884801715573425e-05
0.21138945955125446,0.007733252962665644,8.22046492990925e-12,0.01813186203531287,2.1177411291998363e-06,2.1177411291998363e-06,3.5909550852488333e-06,0.4861710140280002,-1.4142133699657014e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4992266747037315,0.9599999999993424,0.6049120882778809,0.5,0.40999957645177404,0.30799971272359294,0.20069144929860022,2.0000000600000005,0.01,0.01,0.008981095628292338,1.1133135403458104e-07,0.0009998886686459656,1.9015703061686804e-05
0.21325654066809105,0.006552999117651915,6.09549511394459e-12,0.01784026825748994,1.9289909404899737e-06,1.9289909404899737e-06,3.250813157606703e-06,0.4860488485307171,-1.1878989907297171e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.499344700088233,0.9599999999995124,0.6049295839045501,0.5,0.4099996142018118,0.30799973993494717,0.20069755757346439,2.0000000600000005,0.01,0.01,0.008980927947595533,1.1133343242039939e-07,0.0009998886665675798,1.9183385836875503e-05
0.2155673093641376,0.0053359330250198015,4.141040466980482e-12,0.017485583151075963,1.7185146562369907e-06,1.7185146562369907e-06,2.8741144079894806e-06,0.4858976620021413,1.4397585738397903e-44,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4994664066974965,0.9599999999996686,0.6049508650109352,0.5,0.4099996562970686,0.3079997700708472,0.2007051168998932,2.0000000600000005,0.01,0.01,0.008980720424093949,1.1133600476122904e-07,0.000999888663995239,1.9390911910799747e-05
0.21787807806018414,0.004342939697206081,2.823877170406812e-12,0.01713764787954168,1.5310047063284497e-06,1.5310047063284497e-06,2.5410684971877877e-06,0.48574648655531844,-1.2488815334369472e-42,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4995657060302776,0.959999999999774,0.6049717411272273,0.5,0.40999969379905865,0.30799979671452005,0.2007126756722343,2.0000000600000005,0.01,0.01,0.008980512905387759,1.1133857716148556e-07,0.0009998886614228392,1.9598433189391284e-05
0.22018884675623068,0.003533419168068484,1.974487492536507e-12,0.01679634540892628,1.3639544183836037e-06,1.3639544183836037e-06,2.2466153026019758e-06,0.4855953221963277,-2.0074600177181752e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4996466580831915,0.959999999999842,0.6049922192754642,0.5,0.4099997272091162,0.30799982027077566,0.2007202338901838,2.0000000600000005,0.01,0.01,0.008980305391476848,1.1134114962124771e-07,0.000999888658850379,1.9805949672760923e-05
0.22249961545227723,0.0028739001700740807,1.3947628856445734e-12,0.016461560310489284,1.2151308266958874e-06,1.2151308266958874e-06,1.9862815092397905e-06,0.4854441689310625,3.314474402181051e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4997126099829907,0.9599999999998883,0.6050123063813704,0.5,0.40999975697383456,0.307999841097479,0.20072779155344708,2.0000000600000005,0.01,0.01,0.008980097882361109,1.1134372214043893e-07,0.0009998886562778597,2.001346136101947e-05
0.22481038414832377,0.002336886186647258,9.638315184455638e-13,0.016133178754471993,1.082545269379456e-06,1.082545269379456e-06,1.7561137021185037e-06,0.4852930267652528,-1.4436593807401098e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4997663113813335,0.9599999999999229,0.6050320092747314,0.5,0.40999978349094607,0.30799985951090364,0.20073534866173762,2.0000000600000005,0.01,0.01,0.00897989037804043,1.1134629471900638e-07,0.0009998886537052813,2.0220968254277736e-05
0.22712115284437032,0.001899830047601336,6.503178064688234e-13,0.015811088503194955,9.644263170146838e-07,9.644263170146838e-07,1.5526171383089069e-06,0.4851418957044841,9.342022322658925e-46,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4998100169952377,0.9599999999999481,0.605051334689808,0.5,0.40999980711473655,0.3079998757906287,0.200742905214776,2.0000000600000005,0.01,0.01,0.0089796828785147,1.1134886735699675e-07,0.0009998886511326428,2.0428470352646515e-05
0.22899341765497977,0.0016062043063580231,4.800646334810294e-13,0.015554657537027287,8.782412154105073e-07,8.782412154105073e-07,1.40516134973501e-06,0.48501945223367676,-1.1680643481647079e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.499839379569362,0.9599999999999617,0.6050667205477782,0.5,0.40999982435175686,0.30799988758709185,0.2007490273883164,2.0000000600000005,0.01,0.01,0.008979514758730375,1.113509518409906e-07,0.0009998886490481592,2.059659222145658e-05
0.23086568246558922,0.0013578283127941711,3.6131445930245625e-13,0.015302225918991082,7.997578167293671e-07,7.997578167293671e-07,1.2717093911800859e-06,0.484897016059543,-2.6560390514319043e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4998642171687189,0.9599999999999713,0.6050818664448604,0.5,0.40999984004843654,0.30799989826324853,0.20075514919702311,2.0000000600000005,0.01,0.01,0.008979346642093704,1.1135303636400062e-07,0.0009998886469636359,2.0764710942648546e-05
0.23273794727619868,0.0011477685942419824,2.7069140843071203e-13,0.015053736228130254,7.282879584562671e-07,7.282879584562671e-07,1.1509315245019827e-06,0.48477458718488764,5.074969403693894e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4998852231405735,0.9599999999999784,0.6050967758263119,0.5,0.4099998543424082,0.30799990792547793,0.20076127064075586,2.0000000600000005,0.01,0.01,0.008979178528604633,1.1135512092601257e-07,0.0009998886448790737,2.0932826516281345e-05
0.23461021208680813,0.0009701424084952695,1.9866521811308347e-13,0.014809131716796034,6.632049451955741e-07,6.632049451955741e-07,1.0416242216384195e-06,0.4846521656124768,2.97560971787004e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.499902985759149,0.9599999999999843,0.605111452096992,0.5,0.4099998673590109,0.30799991667006216,0.20076739171937644,2.0000000600000005,0.01,0.01,0.008979010418263102,1.1135720552704052e-07,0.000999888642794473,2.1100938942413916e-05
0.23648247689741758,0.0008199597768999552,1.4488906704297181e-13,0.014568356307354766,6.039380203841357e-07,6.039380203841357e-07,9.426980958363692e-07,0.48452975134504084,-1.2118371934508571e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4999180040223081,0.9599999999999885,0.6051258986215586,0.5,0.4099998792123958,0.30799992458415215,0.20077351243274824,2.0000000600000005,0.01,0.01,0.008978842311069051,1.11359290167096e-07,0.000999888640709833,2.1269048221105185e-05
0.23835474170802703,0.0006929924562702371,1.0755130050529294e-13,0.014331354588743732,5.499674135799909e-07,5.499674135799909e-07,8.531671756419163e-07,0.48440734438527794,4.0043862685987805e-46,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.499930700754371,0.9599999999999914,0.6051401187246751,0.5,0.4099998900065171,0.30799993174662577,0.20077963278073635,2.0000000600000005,0.01,0.01,0.008978674207022422,1.1136137484617302e-07,0.000999888638625154,2.1437154352414075e-05
0.24046404031191324,0.0005733157630540261,7.887401726422049e-14,0.014068800058539615,4.949193688330043e-07,4.949193688330043e-07,7.624455858748065e-07,0.48426944913037717,3.140431841497891e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.499942668423693,0.9599999999999939,0.6051558719964875,0.5,0.40999990101612604,0.3079999390043529,0.20078652754348142,2.0000000600000005,0.01,0.01,0.008978484824318707,1.1136372349800237e-07,0.0009998886362765024,2.1626539404779902e-05
0.24257333891579944,0.0004742878024993189,5.738189819123449e-14,0.01381088847110354,4.45381267731655e-07,4.45381267731655e-07,6.813708804786842e-07,0.484131563157786,3.6724811527993217e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4999525712197477,0.9599999999999956,0.6051713466917336,0.5,0.4099999109237463,0.30799994549032944,0.20079342184211096,2.0000000600000005,0.01,0.01,0.008978295445609649,1.113660721993548e-07,0.0009998886339278009,2.1815920462541145e-05
0.24468263751968564,0.0003923517806066952,4.0346739107683666e-14,0.013557543598329025,4.0080159216734623e-07,4.0080159216734623e-07,6.089172403112863e-07,0.4839936864712446,5.738011281268683e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.499960764821937,0.9599999999999967,0.6051865473841004,0.5,0.4099999198396814,0.3079999512866206,0.20080031567643808,2.0000000600000005,0.01,0.01,0.008978106070895157,1.1136842095023794e-07,0.0009998886315790501,2.2005297525782034e-05
0.24679193612357184,0.000324561139376158,2.8019419217122002e-14,0.013308690260186157,3.6068402311518225e-07,3.6068402311518225e-07,5.441679140179852e-07,0.48385581907445974,-6.4678577311307515e-46,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.49996754388606,0.959999999999998,0.6052014785843888,0.5,0.40999992786319517,0.30799995646656675,0.20080720904627725,2.0000000600000005,0.01,0.01,0.008977916700175155,1.1137076975065228e-07,0.0009998886292302495,2.2194670594586853e-05
0.24890123472745804,0.00026847655458228924,2.005254491151466e-14,0.013064254317340011,3.24581935249593e-07,3.24581935249593e-07,4.86303667836699e-07,0.48371796097110914,8.836723953664742e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4999731523445399,0.9599999999999985,0.6052161447409596,0.5,0.40999993508361277,0.3079999610957064,0.20081410195144483,2.0000000600000005,0.01,0.01,0.00897772733344955,1.1137311860059479e-07,0.0009998886268813996,2.238403966903984e-05
0.25101053333134427,0.00022207897622357467,1.476720003313344e-14,0.012824162663568747,2.9209341685851445e-07,2.9209341685851445e-07,4.345924033008172e-07,0.4835801121648439,3.110604093228973e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4999777921023756,0.959999999999999,0.6052305502401858,0.5,0.4099999415813165,0.30799996523260753,0.20082099439175805,2.0000000600000005,0.01,0.01,0.008977537970718267,1.1137546750006646e-07,0.0009998886245325004,2.2573404749225264e-05
0.253581910805855,0.00017621955856410068,1.0133349979790294e-14,0.012537246256037088,2.5685348299783494e-07,2.5685348299783494e-07,3.789316088411227e-07,0.48341207773923045,-8.95594478039536e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.499982378044142,0.9599999999999994,0.6052477652246377,0.5,0.4099999486293032,0.3079999696854711,0.20082939611303874,2.0000000600000005,0.01,0.01,0.00897730713016056,1.1137833103418018e-07,0.000999888621668966,2.280424817046619e-05
0.25615328828036577,0.00013982989332853447,6.5293506193941865e-15,0.01225655040323371,2.2586518373540557e-07,2.2586518373540557e-07,3.303997784141566e-07,0.4832440571421762,8.971004148336316e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4999860170106651,0.9599999999999995,0.6052646069758061,0.5,0.4099999548269631,0.30799997356801756,0.20083779714289143,2.0000000600000005,0.01,0.01,0.008977076295538632,1.1138119464190837e-07,0.0009998886188053585,2.3035085656001327e-05
0.2587246657548765,0.00011095357958991985,4.051646567939328e-15,0.011981948785284741,1.986155040897314e-07,1.986155040897314e-07,2.8808370488736994e-07,0.483076050380174,3.0656425970672236e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4999889046420392,0.96,0.6052810830728828,0.5,0.40999996027689894,0.3079999769533034,0.20084619748099153,2.0000000600000005,0.01,0.01,0.008976845466852332,1.1138405832325076e-07,0.000999888615941677,2.3265917205983312e-05
0.26129604322938726,8.803870913833377e-05,2.6818587129039082e-15,0.011713317284689408,1.7465335348990629e-07,1.7465335348990629e-07,2.5118721085220377e-07,0.48290805745968224,5.359253163798321e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4999911961290846,0.96,0.6052972009629186,0.5,0.40999996506932906,0.307999979905023,0.20085459712701617,2.0000000600000005,0.01,0.01,0.008976614644101506,1.11386922078208e-07,0.0009998886130779222,2.3496742820564767e-05
0.263867420703898,6.985525800737175e-05,1.930534610698477e-15,0.011450533963298287,1.5358211939603072e-07,1.5358211939603072e-07,2.1901621405131444e-07,0.4827400783871307,1.3164264253077242e-44,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4999930144741975,0.96,0.6053129679622021,0.5,0.4099999692835759,0.3079999824787027,0.2008629960806437,2.0000000600000005,0.01,0.01,0.008976383827286001,1.1138978590678335e-07,0.0009998886102140934,2.3727562499898306e-05
0.26643879817840876,5.5427242333497016e-05,1.3410686663038385e-15,0.011193479038865438,1.3505305035037542e-07,1.3505305035037542e-07,1.909655517889574e-07,0.48257211316892407,1.2538987709234796e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.499994457275765,0.9600000000000001,0.6053283912576684,0.5,0.4099999729893898,0.30799998472275575,0.20087139434155404,2.0000000600000005,0.01,0.01,0.008976153016405666,1.1139264980897944e-07,0.0009998886073501912,2.395837624413655e-05
0.2696084700824092,4.167682841338871e-05,6.852652330384089e-16,0.01088432240869211,1.1525957879049488e-07,1.1525957879049488e-07,1.6128187967190824e-07,0.4823650857715831,3.888811872208202e-46,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4999958323171567,0.9600000000000002,0.6053469406554786,0.5,0.4099999769480841,0.3079999870974495,0.20088174571142114,2.0000000600000005,0.01,0.01,0.008975868509844791,1.1139618017001097e-07,0.00099988860381983,2.424288633537157e-05
0.2727781419864096,3.133971933792015e-05,2.766378695529285e-16,0.010583475411629462,9.836719228885846e-08,9.836719228885846e-08,1.3621252882690444e-07,0.48215807944735534,5.973291569518268e-46,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4999968660280643,0.9600000000000001,0.6053649914753023,0.5,0.40999998032656143,0.3079999891029976,0.20089209602763247,2.0000000600000005,0.01,0.01,0.008975584012301809,1.1139971064291275e-07,0.000999888600289357,2.4527387408824978e-05
0.27594781389041,2.3566554528534945e-05,1.682878542340047e-16,0.010290726882631464,8.395056770838109e-08,8.395056770838109e-08,1.1503995488536586e-07,0.4819510942081269,5.9974721361594654e-46,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4999976433445452,0.9600000000000001,0.6053825563870421,0.5,0.40999998320988623,0.30799999079680346,0.20090244528959392,2.0000000600000005,0.01,0.01,0.008975299523776438,1.1140324122768894e-07,0.0009998885967587722,2.4811879464782616e-05
0.2791174857944104,1.7720430722929216e-05,1.7272017170484874e-16,0.010005870381834215,7.164678742645219e-08,7.164678742645219e-08,9.715830126962997e-08,0.4817441300657559,4.463385877032249e-46,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4999982279569262,0.9600000000000001,0.6053996477770901,0.5,0.4099999856706424,0.3079999922273358,0.20091279349671243,2.0000000600000005,0.01,0.01,0.008975015044268387,1.114067719243438e-07,0.0009998885932280758,2.5096362503530298e-05
0.28228715769841084,1.3324240756278454e-05,1.275479199629948e-16,0.009728704122500053,6.114622284576258e-08,6.114622284576258e-08,8.205609720527538e-08,0.48153718703207865,1.2306398808413028e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4999986675759223,0.9600000000000001,0.6054162777526501,0.5,0.40999998777075525,0.30799999343551215,0.20092314064839634,2.0000000600000005,0.01,0.01,0.008974730573777371,1.1141030273288046e-07,0.0009998885896972674,2.5380836525353857e-05
0.28545682960241126,1.0019086294718753e-05,4.528035413142102e-17,0.009459030898261852,5.218463801076329e-08,5.218463801076329e-08,6.930140027439393e-08,0.4813302651189144,6.649343647986426e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.499998998091369,0.9600000000000001,0.6054324581461042,0.5,0.40999998956307226,0.30799999445588794,0.20093348674405456,2.0000000600000005,0.01,0.01,0.008974446112303105,1.1141383365330207e-07,0.000999888586166347,2.566530153053908e-05
0.289552770771103,6.9344166317325276e-06,-4.0258904485965544e-17,0.009121336234855615,4.252121118426144e-08,4.252121118426144e-08,5.5710549656539076e-08,0.4810629059728615,1.283442521667976e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4999993065583348,0.9600000000000001,0.6054527198259088,0.5,0.4099999914957576,0.30799999554315594,0.2009468547013572,2.0000000600000005,0.01,0.01,0.008974078536360952,1.1141839657590411e-07,0.0009998885816034243,2.6032882035616397e-05
0.2936487119397947,4.801712615754876e-06,-2.9790913875903416e-17,0.008795427610812818,3.4647531176010376e-08,3.4647531176010376e-08,4.4785617581724906e-08,0.48079558214017104,2.156164355390914e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.4999995198287366,0.9600000000000001,0.6054722743433515,0.5,0.40999999307049356,0.3079999964171505,0.2009602208929917,2.0000000600000005,0.01,0.01,0.008973710975474369,1.1142295968535216e-07,0.000999888577040315,2.6400447485307704e-05
0.2977446531084864,3.3249687708399716e-06,1.6793535094761965e-17,0.008480912242473498,2.8231884638740048e-08,2.8231884638740048e-08,3.6003194701882414e-08,0.4805282936462771,2.2334270984226447e-45,0.1,0.1,0.05,0.1,10.0,8.0,6.0,1.499999667503121,0.9600000000000001,0.6054911452654518,0.5,0.4099999943536229,0.3079999971197442,0.20097358531768644,2.0000000600000005,0.01,0.01,0.008973343429642747,1.1142752298165358e-07,0.0009998885724770187,2.6767997880229666e-05
